194		273 303
194		27 438
194		14 64
194		11 1810
194		6 231
194		1 49
194		1507
193		1 6 11 25 148 218
193		1 11 25 148 218
193		1 6 11 25 148
193		3 6 11 273
193		1 11 25 148
193		1 6 27 205
193		11 71 77
193		6 273 303
193		6 55 148
193		6 27 438
193		6 11 1810
193		6 11 354
193		3 11 737
193		64 90
193		6 650
193		677
193		356
192		6 7 27 87 897
192		6 7 11 87 897
192		1 6 11 148 303
192		11 148 218 361
192		6 11 71 77
192		6 11 55 218
192		3 6 11 897
192		1 11 148 303
192		11 148 259
192		6 205 1956
192		6 64 90
192		6 7 438
192		4 6 27
192		1 6 259
192		1 6 49
192		87 211
192		11 1144
192		11 687
192		7 438
192		6 324
192		6 296
192		6 211
192		1 1644
192		1037
192		1030
192		534
191		6 11 148 218 361
191		3 6 11 27 148
191		6 11 148 259
191		3 11 27 148
191		3 6 11 737
191		3 6 11 269
191		6 11 1144
191		6 11 687
191		2 11 27
191		1 155 218
191		46 148
191		6 659
191		339
190		1 7 27 218
190		1 6 155 218
190		1 6 11 379
190		27 87 205
190		7 11 55
190		6 148 314
190		6 64 644
190		6 46 148
190		3 27 897
190		3 6 361
190		1 11 379
190		1 11 314
190		77 136
190		46 379
190		7 446
190		7 40
190		6 573
190		6 499
190		6 356
190		3 423
190		1 255
190		151
189		1 6 11 218 303
189		1 6 7 11 87
189		6 7 11 934
189		3 27 148 218
189		2 6 11 27
189		1 11 218 303
189		1 7 11 87
189		1 6 11 314
189		1 3 6 138
189		148 215 218
189		7 27 64
189		7 11 934
189		6 136 138
189		6 46 379
189		6 14 64
189		1 218 255
189		205 218
189		40 659
189		27 1956
189		21 148
189		7 211
189		6 276
189		1052
188		1 6 11 218 987
188		11 148 218 259
188		3 6 27 278
188		1 11 218 987
188		6 11 397
188		4 6 148
188		3 7 32
188		1 27 87
188		1 6 255
188		148 379
188		11 598
188		11 397
188		6 1770
188		6 772
188		131
187		1 3 6 7 11 27
187		6 11 148 218 259
187		1 3 7 11 27
187		6 7 27 64
187		6 7 11 69
187		3 6 11 49
187		1 6 218 255
187		1 6 7 205
187		148 218 1644
187		27 83 87
187		7 11 69
187		6 148 379
187		6 21 148
187		6 11 598
187		3 90 148
187		3 77 148
187		3 11 49
187		1 6 1644
187		148 1644
187		56 90
187		11 678
187		970
186		3 6 27 148 218
186		3 6 11 64 148
186		1 6 7 27 218
186		3 11 64 148
186		6 56 90
186		6 11 678
186		6 11 220
186		3 6 423
186		87 218
186		11 220
186		6 1101
186		6 1065
186		6 631
186		3 229
186		2 77
186		266
186		41
185		6 148 218 1644
185		6 27 83 87
185		6 27 83 86
185		6 11 27 85
185		6 7 27 934
185		6 7 27 49
185		6 7 11 55
185		3 6 90 148
185		27 83 86
185		21 148 218
185		11 40 77
185		11 27 85
185		6 148 1644
185		1 540
185		1 14
184		6 11 148 218 269
184		11 148 218 269
184		6 148 215 218
184		6 11 215 218
184		6 11 46 218
184		6 7 87 205
184		3 11 90 218
184		3 6 77 148
184		3 6 11 504
184		1 6 11 46
184		1 3 4 6
184		46 148 218
184		11 215 218
184		11 46 218
184		6 205 218
184		6 7 446
184		6 7 40
184		3 11 504
184		1 11 46
184		276 897
184		148 762
184		11 1019
184		11 829
184		11 555
184		11 268
184		6 1037
184		6 970
184		6 338
184		3 670
184		3 28
184		827
183		1 6 11 148 218 303
183		6 7 11 27 85
183		3 6 11 90 218
183		1 11 148 218 303
183		7 11 27 85
183		6 46 148 218
183		6 21 148 218
183		6 11 40 77
183		3 7 11 897
183		1 138 148 218
183		1 6 11 423
183		148 218 379
183		6 148 762
183		6 87 218
183		6 77 136
183		6 40 659
183		6 11 1019
183		6 11 775
183		6 7 135
183		1 11 423
183		77 135
183		11 775
183		7 135
183		6 1030
183		363
182		6 7 27 83 86
182		7 27 83 86
182		6 148 218 379
182		6 11 148 215
182		6 7 11 215
182		6 7 11 49
182		3 6 11 254
182		3 6 7 278
182		1 6 11 361
182		1 3 6 55
182		11 148 215
182		11 21 218
182		7 87 211
182		7 11 215
182		7 11 49
182		6 77 135
182		6 11 555
182		6 11 268
182		3 11 254
182		1 40 218
182		1 11 361
182		83 205
182		6 1536
182		6 151
182		3 667
182		870
181		6 27 83 85 86
181		1 6 138 148 218
181		27 83 85 86
181		6 11 21 218
181		1 148 218 255
181		1 7 27 148
181		1 6 40 218
181		1 6 27 87
181		148 218 762
181		11 218 1644
181		6 218 357
181		3 6 14
181		2 7 27
181		1 148 255
181		1 148 155
181		1 11 747
181		1 6 540
181		1 6 14
181		218 357
181		218 237
181		32 87
181		6 1507
181		3 321
180		1 6 148 218 255
180		6 148 218 762
180		6 11 218 1644
180		6 11 27 90
180		3 90 148 218
180		3 6 7 32
180		1 6 148 255
180		1 6 148 155
180		1 6 11 737
180		1 3 11 90
180		148 218 314
180		11 218 762
180		11 27 90
180		6 11 829
180		1 11 737
180		148 205
180		27 69
180		11 448
180		6 534
180		6 339
180		6 266
179		6 7 27 83 85 86
179		1 6 11 148 218 987
179		7 27 83 85 86
179		6 7 11 83 87
179		3 6 7 11 897
179		1 11 148 218 987
179		1 6 11 138 148
179		1 3 6 11 90
179		7 11 83 87
179		6 27 87 205
179		6 11 218 762
179		3 11 77 218
179		3 7 27 897
179		1 148 155 218
179		1 11 138 148
179		1 6 11 747
179		6 218 237
179		6 87 211
179		6 27 135
179		6 25 364
179		3 6 229
179		1 218 364
179		1 40 148
179		1 27 83
179		1 3 83
179		27 135
179		25 364
179		7 276
179		3 378
179		467
178		3 6 11 64 148 218
178		3 11 64 148 218
178		3 6 90 148 218
178		1 6 148 155 218
178		1 6 11 138 218
178		1 6 7 27 148
178		6 11 218 314
178		6 11 77 83
178		3 11 90 148
178		3 6 11 155
178		1 11 138 218
178		1 6 218 364
178		1 6 40 148
178		27 205 1956
178		11 218 314
178		11 77 83
178		7 32 87
178		6 83 205
178		6 27 1956
178		3 11 155
178		218 540
178		2331
177		3 7 11 27 205
177		3 6 11 90 148
177		3 6 11 77 218
177		11 27 87 897
177		7 27 87 205
177		6 148 218 314
177		6 11 218 379
177		6 11 46 148
177		6 11 27 86
177		1 6 27 83
177		11 218 379
177		11 90 142
177		11 46 148
177		11 27 86
177		7 276 897
177		6 148 205
177		6 11 448
177		3 218 987
177		3 28 32
177		1 135 218
177		87 148
177		11 324
177		6 870
177		6 363
177		6 131
176		3 6 11 27 148 218
176		3 6 7 11 27 205
176		6 7 11 27 77
176		3 11 27 148 218
176		7 11 27 77
176		1 6 135 218
176		55 148 218
176		6 11 324
176		3 6 28
176		1 3 136
176		229 747
176		229 364
176		205 1507
176		11 1141
176		11 901
176		6 41
176		1997
176		154
175		6 11 27 87 897
175		1 6 7 11 83
175		7 27 83 87
175		6 11 90 142
175		2 6 7 27
175		1 7 11 83
175		11 21 148
175		6 276 897
175		6 229 364
175		6 87 148
175		6 27 69
175		6 11 1141
175		6 7 211
175		3 11 314
175		2 6 77
175		1 135 148
175		1 11 278
175		11 1131
175		11 338
175		6 827
175		1 777
175		1138
174		3 6 11 27 83
174		6 11 148 379
174		6 11 21 148
174		3 11 27 83
174		1 7 27 87
174		1 6 135 148
174		11 148 379
174		11 77 138
174		6 218 540
174		6 90 438
174		6 11 1131
174		6 11 901
174		3 7 28
174		1 218 229
174		1 11 259
174		218 777
174		148 540
174		90 777
174		90 438
174		77 215
174		11 1808
174		3 640
174		2303
174		212
173		6 7 27 83 87
173		6 7 11 27 86
173		11 21 148 218
173		7 11 27 86
173		6 55 148 218
173		6 11 77 138
173		3 7 28 32
173		3 6 218 987
173		3 6 27 897
173		1 6 218 229
173		1 6 148 364
173		1 6 11 1644
173		1 6 11 259
173		1 6 11 49
173		1 3 6 83
173		6 218 777
173		6 90 777
173		6 11 338
173		3 6 670
173		1 148 364
173		1 11 1644
173		1 11 49
173		218 737
173		205 278
173		148 237
173		90 1132
173		11 455
173		7 303
173		1857
173		508
173		424
173		20
172		6 11 46 148 218
172		6 11 21 148 218
172		11 46 148 218
172		6 11 148 314
172		6 11 64 90
172		6 11 27 138
172		3 6 28 32
172		3 6 11 314
172		1 6 11 278
172		11 148 314
172		11 64 90
172		11 55 148
172		11 27 138
172		6 229 747
172		6 148 237
172		6 90 1132
172		6 77 215
172		6 11 455
172		3 6 667
172		218 491
172		148 357
172		6 154
171		1 6 7 11 27 218
171		3 11 90 148 218
171		1 7 27 148 218
171		1 7 11 27 218
171		1 6 11 27 205
171		11 148 218 1644
171		6 148 218 357
171		6 11 87 218
171		6 7 11 438
171		3 11 77 148
171		1 11 27 205
171		148 218 357
171		148 218 237
171		11 148 1644
171		11 148 762
171		11 87 218
171		7 87 218
171		7 11 438
171		6 218 737
171		6 218 491
171		6 148 540
171		6 148 357
171		6 11 1956
171		6 11 1808
171		6 11 452
171		3 11 361
171		324 339
171		303 987
171		25 90
171		11 1956
171		11 452
171		11 339
171		7 316
171		6 424
171		2 64
171		1 670
171		974
171		879
170		3 6 11 90 148 218
170		6 11 148 218 1644
170		6 11 148 218 379
170		6 11 148 215 218
170		6 11 27 85 86
170		3 6 11 77 148
170		1 6 11 218 255
170		1 6 11 155 218
170		11 148 218 379
170		11 148 215 218
170		11 27 85 86
170		6 324 338 339
170		6 148 218 237
170		6 11 148 1644
170		6 11 148 762
170		6 11 87 205
170		6 11 27 438
170		6 7 87 211
170		6 7 11 136
170		3 6 11 361
170		1 11 218 255
170		1 11 155 218
170		1 6 11 540
170		1 6 11 255
170		324 338 339
170		148 218 540
170		11 87 205
170		11 56 90
170		11 27 438
170		7 11 136
170		6 338 339
170		6 324 339
170		6 324 338
170		6 205 1507
170		6 27 55
170		6 25 90
170		6 11 231
170		6 7 276
170		4 11 218
170		3 27 49
170		1 11 540
170		1 11 255
170		338 339
170		324 338
170		64 136
170		11 231
170		7 987
170		1 762
170		1 142
170		247
169		1 6 148 218 364
169		6 11 56 90
169		6 11 55 148
169		6 7 87 218
169		6 7 11 135
169		3 6 7 28
169		1 148 218 364
169		28 32 87
169		7 11 135
169		6 303 987
169		6 83 897
169		6 11 339
169		1 6 777
169		1 6 762
169		218 514
169		218 281
169		83 897
169		49 218
169		28 87
169		6 1052
169		3 86
169		1018
169		665
168		6 7 11 27 85 86
168		1 6 7 27 148 218
168		7 11 27 87 897
168		7 11 27 85 86
168		3 6 7 28 32
168		1 6 7 27 87
168		11 148 218 762
168		6 27 205 1956
168		6 11 46 379
168		6 11 27 135
168		6 7 276 897
168		3 77 148 218
168		1 135 148 218
168		11 46 379
168		11 27 135
168		6 64 136
168		6 11 970
168		6 11 650
168		1 6 294
168		90 522
168		11 970
168		11 650
168		11 296
168		6 20
168		1 897
167		1 6 11 148 218 255
167		6 11 148 218 762
167		6 7 27 87 205
167		1 11 148 218 255
167		1 6 135 148 218
167		1 6 40 148 218
167		1 6 11 148 255
167		7 28 32 87
167		6 148 218 540
167		6 11 273 303
167		6 11 87 148
167		6 11 77 135
167		4 6 11 218
167		3 6 11 423
167		1 40 148 218
167		1 11 148 255
167		1 6 218 512
167		11 273 303
167		11 87 148
167		11 77 135
167		7 28 87
167		6 218 281
167		6 90 522
167		6 32 87
167		6 11 296
167		6 7 987
167		3 11 423
167		1 218 512
167		1 11 21
167		1 7 77
167		303 504
167		218 2952
167		218 232
167		11 632
167		3 21
167		2124
167		372
166		6 7 11 27 87 897
166		1 6 7 11 27 148
166		3 6 77 148 218
166		1 7 11 27 148
166		1 6 11 148 155
166		1 6 11 40 148
166		1 11 148 155
166		1 11 40 148
166		1 6 11 21
166		1 3 6 136
166		11 148 540
166		6 218 2952
166		6 49 218
166		6 7 303
166		148 2952
166		11 151
166		1 1025
166		1960
165		1 6 11 138 148 218
165		1 11 138 148 218
165		1 6 11 27 87
165		1 6 7 11 205
165		6 11 148 540
165		3 6 27 49
165		1 11 27 87
165		1 7 11 205
165		1 6 148 512
165		1 2 3 6
165		87 148 218
165		7 87 148
165		7 11 40
165		6 303 504
165		6 218 233
165		6 218 232
165		6 205 278
165		6 148 2952
165		4 148 218
165		1 148 512
165		1 148 229
165		1 3 446
165		218 233
165		205 1052
165		11 266
165		6 1997
165		6 1857
165		6 974
165		6 508
165		1 521
165		1481
165		838
164		1 6 11 148 155 218
164		6 11 324 338 339
164		6 7 11 27 64
164		1 11 148 155 218
164		1 6 11 218 364
164		1 6 11 135 148
164		11 324 338 339
164		7 11 27 64
164		6 11 338 339
164		6 11 324 339
164		6 11 324 338
164		6 11 218 237
164		6 11 205 218
164		6 11 27 934
164		6 7 87 148
164		6 7 32 87
164		6 7 11 40
164		3 7 27 278
164		1 11 218 364
164		1 11 135 148
164		1 6 148 229
164		1 6 7 77
164		11 338 339
164		11 324 339
164		11 324 338
164		11 218 540
164		11 218 237
164		11 205 218
164		11 27 934
164		6 148 233
164		6 11 632
164		6 11 266
164		6 11 151
164		3 11 32
164		3 6 321
164		148 233
164		90 135
164		11 1536
164		3 46
164		1464
164		496
163		1 6 11 148 364
163		1 6 11 135 218
163		1 6 11 40 218
163		6 87 148 218
163		6 11 218 540
163		6 11 218 357
163		4 6 148 218
163		3 6 11 32
163		1 148 218 229
163		1 11 148 364
163		1 11 135 218
163		1 11 40 218
163		11 218 357
163		6 90 135
163		6 7 316
163		4 11 148
163		1 6 1025
163		1 6 670
163		218 522
163		218 235
163		148 777
163		148 232
163		64 584
163		11 91
163		3 85
163		1 233
163		688
163		102
162		6 7 11 27 49
162		3 6 7 27 897
162		1 6 148 218 229
162		11 148 218 540
162		7 11 27 49
162		6 11 218 777
162		6 11 14 64
162		148 218 232
162		27 205 215
162		11 218 777
162		11 14 64
162		6 218 522
162		6 218 514
162		6 218 235
162		6 148 777
162		3 11 229
162		1 6 521
162		269 303
162		205 897
162		142 218
162		27 136
162		6 677
162		6 145
162		1 1132
162		520
162		370
162		221
161		6 11 148 218 540
161		6 11 148 218 357
161		1 6 11 218 512
161		11 148 218 357
161		6 11 148 357
161		6 11 148 237
161		4 6 11 148
161		1 11 218 512
161		11 148 357
161		11 148 237
161		6 269 303
161		6 148 232
161		6 11 1536
161		6 11 1030
161		6 11 356
161		2 6 64
161		1 11 777
161		1 6 1132
161		1 6 142
161		1 3 40
161		27 1507
161		27 211
161		11 1030
161		11 772
161		11 573
161		11 356
161		11 41
161		6 1018
161		2817
161		1748
160		6 11 148 218 314
160		1 6 11 148 512
160		11 148 218 314
160		6 148 218 232
160		6 11 148 205
160		6 11 64 644
160		6 11 25 364
160		6 7 83 897
160		3 6 11 229
160		1 11 148 512
160		1 6 11 777
160		148 218 2952
160		148 205 218
160		11 148 205
160		11 64 644
160		11 25 364
160		7 83 897
160		6 27 136
160		3 7 77
160		3 7 64
160		3 6 378
160		77 90
160		41 46
160		7 1956
160		6 665
160		6 467
160		6 372
160		3197
160		2018
160		1023
160		885
159		1 6 11 148 218 364
159		6 11 148 218 237
159		1 11 148 218 364
159		1 6 148 218 512
159		11 148 218 237
159		6 148 218 2952
159		6 28 32 87
159		6 11 90 777
159		1 148 218 512
159		1 3 11 138
159		148 218 777
159		11 90 777
159		6 28 87
159		6 11 772
159		6 11 573
159		6 11 41
159		1 3 316
159		218 845
159		148 491
159		142 148
159		136 1101
159		77 446
159		11 1065
159		11 993
159		11 827
159		6 370
159		6 221
159		3 747
159		1 491
159		1496
159		144
159		39
158		6 7 11 87 218
158		6 7 11 87 205
158		1 3 6 11 138
158		11 55 148 218
158		7 11 87 218
158		7 11 87 205
158		6 148 218 777
158		6 27 205 215
158		6 11 148 777
158		3 11 27 278
158		1 7 27 205
158		27 205 1507
158		11 148 777
158		6 218 845
158		6 148 491
158		6 142 218
158		6 77 90
158		6 64 303
158		6 41 46
158		3 6 85
158		1 218 273
158		1 6 233
158		1 3 438
158		64 303
158		40 138
158		27 276
158		11 1770
158		11 631
158		11 211
158		11 154
158		6 1481
158		6 520
158		2886
158		1044
158		368
158		292
157		1 6 7 11 27 148 218
157		1 7 11 27 148 218
157		1 6 11 135 148 218
157		6 11 87 148 218
157		6 11 55 148 218
157		6 11 27 83 85
157		6 7 28 32 87
157		3 11 77 148 218
157		3 6 11 27 278
157		1 11 135 148 218
157		1 6 11 218 229
157		1 6 11 27 83
157		11 87 148 218
157		11 27 83 85
157		6 148 205 218
157		6 7 28 87
157		3 7 11 32
157		1 11 218 229
157		1 11 27 83
157		1 3 6 438
157		6 148 235
157		6 90 521
157		6 27 1507
157		6 11 1770
157		6 11 827
157		6 11 211
157		3 7 85
157		3 6 747
157		3 6 86
157		3 6 21
157		1 218 504
157		1 6 491
157		148 281
157		148 235
157		90 521
157		64 138
157		11 1037
157		6 1960
157		6 1138
157		6 144
157		1 2952
157		1469
157		37
156		3 6 11 77 148 218
156		3 6 7 11 27 83
156		6 11 27 87 205
156		6 11 27 83 87
156		6 7 11 87 148
156		3 7 11 27 83
156		3 6 7 11 32
156		11 27 87 205
156		11 27 83 87
156		7 11 87 148
156		6 11 218 491
156		3 6 7 64
156		1 6 218 504
156		1 6 218 273
156		11 218 491
156		7 11 446
156		6 11 1037
156		6 11 154
156		2 3 218
156		1 27 278
156		1 6 897
156		273 504
156		148 514
156		6 2303
156		6 2124
156		3 259
156		2 83
156		1 281
155		6 7 11 27 83 85
155		1 6 11 148 218 512
155		1 6 11 40 148 218
155		7 11 27 83 85
155		3 6 7 27 278
155		1 11 148 218 512
155		1 11 40 148 218
155		6 148 218 491
155		6 11 218 2952
155		6 11 148 2952
155		6 11 148 233
155		6 11 90 438
155		6 11 25 90
155		6 7 11 446
155		3 7 11 278
155		3 6 7 85
155		3 6 7 77
155		1 6 11 14
155		1 3 6 446
155		148 218 491
155		11 218 2952
155		11 148 2952
155		11 148 233
155		11 90 438
155		11 77 136
155		11 25 90
155		7 83 218
155		7 83 205
155		6 148 281
155		6 142 148
155		6 77 446
155		6 25 229
155		3 6 46
155		1 27 49
155		1 11 14
155		1 7 64
155		1 6 2952
155		148 845
155		148 737
155		135 136
155		69 77
155		25 229
155		11 363
155		7 879
155		6 2331
155		6 2018
155		3 644
155		3 379
155		1 357
155		3394
155		2024
155		453
155		400
154		6 11 148 218 777
154		6 7 11 27 934
154		3 6 7 11 278
154		1 6 11 148 229
154		11 148 218 777
154		7 11 27 934
154		6 148 218 235
154		6 148 218 233
154		6 27 205 1507
154		6 11 229 364
154		6 11 77 215
154		6 11 77 136
154		1 11 148 229
154		1 6 27 49
154		1 6 11 762
154		1 3 6 40
154		148 218 235
154		148 218 233
154		11 229 364
154		11 218 232
154		11 77 215
154		11 27 69
154		6 273 504
154		6 218 521
154		6 205 1052
154		6 148 845
154		6 148 737
154		6 135 136
154		6 69 77
154		6 64 584
154		6 27 211
154		6 11 631
154		3 138 218
154		3 6 640
154		1 148 504
154		1 83 218
154		1 56 218
154		1 11 762
154		1 7 278
154		1 6 357
154		218 1025
154		218 521
154		77 737
154		40 665
154		11 1101
154		11 131
154		6 2886
154		6 1464
154		6 879
154		6 688
154		3 916
154		1 640
154		2826
154		1035
154		528
153		1 6 7 11 27 87
153		1 7 11 27 87
153		1 6 7 27 205
153		7 87 148 218
153		6 11 218 232
153		6 11 205 1956
153		6 11 27 69
153		6 7 83 218
153		6 7 83 205
153		2 6 11 77
153		1 6 148 504
153		1 6 83 218
153		1 6 27 278
153		148 218 514
153		27 87 211
153		27 32 87
153		11 205 1956
153		11 148 232
153		6 136 1101
153		6 40 138
153		6 11 1101
153		6 11 363
153		3 7 321
153		2 11 77
153		1 6 281
153		218 1132
153		218 354
153		205 1960
153		148 522
153		148 423
153		87 278
153		49 148
153		11 870
153		11 534
153		6 2817
153		6 1469
153		6 838
153		6 212
153		6 102
153		3 1644
153		587
153		382
152		1 6 11 148 218 229
152		6 7 87 148 218
152		1 11 148 218 229
152		11 148 218 232
152		6 11 148 232
152		6 11 83 205
152		3 6 138 218
152		1 6 56 218
152		1 6 7 64
152		148 218 281
152		11 83 205
152		7 205 897
152		6 218 1132
152		6 218 1025
152		6 218 354
152		6 148 522
152		6 77 737
152		6 49 148
152		6 11 870
152		6 7 1956
152		2 3 7
152		1 11 521
152		90 155
152		6 1044
152		6 648
152		6 368
152		3 662
152		1 644
152		2953
152		1071
151		6 11 148 218 232
151		6 11 27 83 86
151		11 27 83 86
151		6 11 90 1132
151		3 148 218 987
151		3 6 11 28
151		2 7 11 27
151		1 7 27 83
151		1 6 56 148
151		1 6 11 521
151		142 148 218
151		27 276 897
151		11 90 1132
151		7 205 1956
151		7 27 211
151		6 148 514
151		6 148 423
151		6 90 155
151		6 11 1507
151		6 11 1065
151		6 11 131
151		3 11 28
151		2 6 83
151		1 56 148
151		1 7 897
151		514 528
151		218 1838
151		90 364
151		83 278
151		77 303
151		11 1507
151		6 885
151		6 39
151		3 934
151		3 584
151		3 230
151		1 260
151		1 237
151		3322
151		2035
150		6 11 148 218 2952
150		3 6 11 218 987
150		2 6 7 11 27
150		11 148 218 2952
150		7 27 32 87
150		6 148 218 281
150		6 11 90 522
150		6 11 49 218
150		3 11 218 987
150		148 218 845
150		27 205 278
150		11 90 522
150		11 49 218
150		6 205 897
150		6 90 364
150		6 11 659
150		6 11 534
150		3 218 303
150		1 218 230
150		1 6 260
150		1644 1838
150		40 136
150		27 446
150		11 659
150		6 3197
150		6 2826
150		6 1748
150		3 255
150		525
149		3 6 148 218 987
149		1 6 7 27 83
149		6 148 218 845
149		6 11 218 281
149		6 11 218 233
149		6 11 148 491
149		6 11 90 135
149		3 7 27 218
149		1 6 218 230
149		1 6 148 438
149		1 6 83 148
149		148 218 522
149		27 87 218
149		11 218 281
149		11 218 233
149		11 148 491
149		11 90 135
149		11 87 211
149		7 83 148
149		7 11 303
149		6 158 218
149		6 83 278
149		6 40 665
149		6 27 276
149		6 11 91
149		3 27 32
149		3 6 259
149		1 148 438
149		1 148 273
149		1 136 218
149		1 83 148
149		1 6 237
149		1 3 303
149		205 2817
149		158 218
149		138 987
149		11 508
149		11 499
149		7 2331
149		7 212
149		6 3394
149		6 2035
149		6 1035
149		6 496
149		787
148		6 7 11 27 83 86
148		7 11 27 83 86
148		3 6 11 28 32
148		1 6 7 11 77
148		6 148 218 522
148		6 148 218 514
148		6 11 205 1507
148		6 11 148 235
148		6 11 87 211
148		6 7 83 148
148		6 7 11 303
148		3 11 28 32
148		2 3 6 218
148		1 7 11 77
148		1 6 148 273
148		1 6 136 218
148		148 218 737
148		11 205 1507
148		11 148 235
148		7 87 278
148		7 27 276
148		7 11 211
148		6 1644 1838
148		6 218 1838
148		6 77 303
148		6 64 138
148		6 25 747
148		6 11 508
148		6 11 499
148		3 6 255
148		25 747
148		11 1052
148		6 3322
148		6 292
148		1 522
148		2145
148		402
148		141
147		6 11 27 83 85 86
147		6 7 11 27 87 205
147		11 27 83 85 86
147		7 11 27 87 205
147		6 11 148 218 491
147		3 6 11 27 49
147		11 148 218 491
147		6 148 218 737
147		6 142 148 218
147		6 27 87 218
147		6 27 87 211
147		6 11 218 235
147		6 7 11 211
147		3 11 27 49
147		3 6 218 303
147		3 6 25 218
147		1 6 218 438
147		1 6 7 278
147		27 205 897
147		11 218 235
147		6 138 987
147		6 11 1018
147		6 11 993
147		3 218 255
147		3 40 218
147		3 25 218
147		3 6 1644
147		1 218 438
147		1 218 259
147		1 11 233
147		1 11 142
147		218 358
147		11 1018
147		11 424
147		11 246
147		11 20
147		6 1496
147		6 528
147		6 382
147		6 247
147		1 378
147		1 158
146		6 7 11 87 148 218
146		7 11 87 148 218
146		3 6 7 27 218
146		3 6 7 11 28
146		1 6 11 56 148
146		7 27 276 897
146		7 27 87 211
146		6 27 83 205
146		6 11 303 987
146		6 11 148 281
146		6 11 142 148
146		6 11 40 659
146		6 11 27 1956
146		3 7 11 28
146		3 6 218 255
146		3 6 138 148
146		3 6 7 321
146		1 148 218 230
146		1 11 56 148
146		1 6 218 747
146		1 6 11 1025
146		1 6 11 233
146		27 83 205
146		11 303 987
146		11 229 747
146		11 148 845
146		11 148 423
146		11 148 281
146		11 142 148
146		11 40 659
146		11 27 1956
146		6 514 528
146		6 218 358
146		6 218 260
146		6 135 438
146		6 77 438
146		6 11 1052
146		6 11 20
146		3 138 148
146		3 7 86
146		3 6 379
146		1 218 747
146		1 218 446
146		1 148 230
146		1 136 148
146		1 11 1025
146		1 6 640
146		1 6 522
146		218 423
146		218 260
146		205 1496
146		135 438
146		77 438
146		64 83
146		27 1052
146		11 1857
146		11 974
146		6 2953
146		6 37
146		1 490
146		882
146		139
146		88
145		6 7 11 27 83 85 86
145		7 11 27 83 85 86
145		6 7 11 27 83 87
145		3 6 7 11 28 32
145		7 11 27 83 87
145		6 11 148 218 235
145		6 11 148 218 233
145		6 11 148 205 218
145		4 6 11 148 218
145		3 7 11 28 32
145		1 6 148 218 230
145		1 3 6 11 136
145		11 148 218 235
145		11 148 218 233
145		11 148 205 218
145		6 27 205 278
145		6 11 229 747
145		6 11 218 1025
145		6 11 218 737
145		6 11 148 845
145		6 11 148 423
145		6 11 142 218
145		4 11 148 218
145		3 11 27 897
145		3 6 40 218
145		1 6 218 259
145		1 6 148 230
145		1 3 11 136
145		148 303 987
145		11 218 1025
145		11 218 845
145		11 218 737
145		11 218 514
145		11 142 218
145		7 205 278
145		6 218 423
145		6 205 1960
145		6 40 136
145		6 11 1857
145		6 11 424
145		1 27 64
145		1 6 644
145		1 6 158
145		218 2072
145		7 37
145		6 2024
145		6 453
145		6 152
145		5 6
145		3 491
145		516
145		236
144		1 6 11 56 218
144		1 3 6 11 83
144		6 11 218 845
144		6 11 218 522
144		6 11 77 90
144		6 7 27 211
144		3 7 27 32
144		3 6 27 32
144		1 11 56 218
144		1 6 136 148
144		1 6 11 491
144		1 6 11 142
144		1 3 11 83
144		27 205 1052
144		11 218 522
144		11 77 90
144		7 27 215
144		7 27 138
144		6 205 2817
144		6 148 521
144		6 148 158
144		6 87 278
144		6 64 83
144		3 6 230
144		1 11 491
144		1 2 218
144		218 901
144		148 521
144		148 158
144		64 69
144		27 316
144		7 1138
144		6 587
144		6 236
144		2 4
144		1 1838
144		1 667
144		999
144		697
143		1 6 56 148 218
143		27 28 32 87
143		7 11 87 211
143		6 148 303 987
143		6 27 276 897
143		6 11 218 514
143		6 11 49 148
143		6 11 41 46
143		6 7 205 1956
143		6 7 11 987
143		6 7 11 316
143		3 6 218 254
143		1 148 218 504
143		1 56 148 218
143		27 28 87
143		11 148 514
143		11 136 138
143		11 49 148
143		11 41 46
143		7 148 987
143		7 11 987
143		7 11 316
143		6 27 446
143		6 11 1997
143		6 11 974
143		3 218 254
143		3 83 218
143		3 6 662
143		1 3 987
143		77 316
143		77 290
143		64 215
143		27 2817
143		11 2018
143		11 1997
143		11 276
143		7 1507
143		7 56
143		4 64
143		1 73
143		1800
143		1034
143		253
142		6 7 11 87 211
142		1 6 148 218 504
142		1 6 83 148 218
142		1 6 11 218 273
142		1 6 11 218 230
142		1 6 11 148 504
142		6 148 158 218
142		6 27 32 87
142		6 11 205 278
142		6 11 136 138
142		6 11 90 521
142		6 11 83 897
142		6 11 32 87
142		3 6 7 86
142		1 83 148 218
142		1 11 218 273
142		1 11 218 230
142		1 11 148 504
142		1 6 218 446
142		1 6 11 260
142		1 6 7 897
142		1 3 6 303
142		148 158 218
142		49 148 218
142		11 205 278
142		11 90 521
142		11 90 364
142		11 83 897
142		11 32 87
142		7 27 1956
142		6 218 2072
142		6 218 901
142		6 218 231
142		6 11 2018
142		6 11 1481
142		6 11 520
142		6 11 276
142		6 7 879
142		4 11 27
142		3 136 662
142		3 11 670
142		3 11 667
142		3 11 321
142		1 148 446
142		1 11 260
142		1 7 138
142		218 670
142		218 231
142		148 1838
142		148 1025
142		77 205
142		40 64
142		14 218
142		11 1481
142		11 520
142		7 737
142		6 141
142		1 916
142		837
142		800
142		738
142		563
142		472
142		204
142		118
141		7 27 28 32 87
